id	traderID	SourceCode	ExtraInfo	SourceDetails
40685	32400	TS	NULL	NULL
40686	32401	TS	Cem	NULL
40687	32402	IM.EWP7	NULL	NULL
40688	32403	BBS5	NULL	NULL
40689	32403	HANKS	NULL	NULL
40690	32404	BTNW2	NULL	NULL
40691	32406	PIGOT	30	NULL
40692	32407	PM.B7	NULL	NULL
40693	32408	ESTC	NULL	NULL
40694	32408	SHORTER	NULL	NULL
40695	32408	C&E1816	NULL	NULL
40696	32409	COPSEY/HALLAM	NULL	NULL
40697	32410	BTNW2	NULL	NULL
40698	32411	RAMSPROV	NULL	NULL
40699	32412	TODD	NULL	NULL
40700	32413	ESTC	NULL	NULL
40701	32414	HOWE	NULL	NULL
40702	32414	PLOMER3	NULL	NULL
40703	32414	ALEXANDER	NULL	NULL
40704	32414	BL/APP	NULL	NULL
40705	32415	RAMSPROV	NULL	NULL
40706	32415	ESTC	NULL	NULL
40707	32415	KASSLER	NULL	NULL
40708	32415	PLOMER4	NULL	NULL
40709	32416	JAL/QUA	NULL	NULL
40710	32418	TODD	NULL	NULL
40711	32419	C&E1816	NULL	NULL
40712	32420	BTNW2	NULL	NULL
40713	32421	SCHMOLLER	NULL	NULL
40714	32422	MISC	NULL	NULL
40715	32423	BL/PB	NULL	NULL
40716	32424	IM.EWP8	NULL	NULL
40717	32425	ESTC	NULL	NULL
40718	32426	ESTC	NULL	NULL
40719	32427	PIGOT	39	NULL
40720	32429	SHORTER	NULL	NULL
40721	32429	C&E1816	NULL	NULL
40722	32430	TS	NULL	NULL
40723	32431	HFRJ	1678	NULL
40724	32432	PLOMER3	NULL	NULL
40725	32433	ESTC	NULL	NULL
40726	32434	MAXTED	NULL	NULL
40727	32434	PLOMER4	NULL	NULL
40728	32435	DREDGE	NULL	NULL
40729	32436	MCKAY	NULL	NULL
40730	32437	MCKAY	NULL	NULL
40731	32438	MCKAY	NULL	NULL
40732	32439	PIGOT	28	NULL
40733	32440	IM.EWP7	NULL	NULL
40734	32441	PIGOT	39	NULL
40735	32442	HFRD	47-51	NULL
40736	32442	HFRT	NULL	NULL
40737	32442	HFRJ	NULL	NULL
40738	32443	TODD	NULL	NULL
40739	32444	ESTC	NULL	NULL
40740	32444	FOXON	NULL	NULL
40741	32445	PLOMER2	NULL	NULL
40742	32446	PIPER1	NULL	NULL
40743	32447	TODD	NULL	NULL
40744	32448	RCSUR	NULL	NULL
40745	32449	BL/Cen	NULL	NULL
40746	32450	IM.EWP7	NULL	NULL
40747	32450	SHORTER	NULL	NULL
40748	32451	C&E1816	NULL	NULL
40749	32452	PIPER1	NULL	NULL
40750	32453	PIGOT	39	NULL
40751	32454	PIGOT	30	NULL
40752	32455	ESTC	NULL	NULL
40753	32455	STOKERN	NULL	NULL
40754	32457	TS	NULL	NULL
40755	32457	BL/TD	NULL	NULL
40756	32457	NMM	6/336	NULL
40757	32458	TS	LP46.6	NULL
40758	32460	BL/APP	NULL	NULL
40759	32461	TODD	NULL	NULL
40760	32462	BTNW2	NULL	NULL
40761	32463	CHETHAM	NULL	NULL
40762	32464	BL/Cen	NULL	NULL
40763	32465	BTNW3	NULL	NULL
40764	32466	BTNW3	NULL	NULL
40765	32467	ESTC	NULL	NULL
40766	32468	TS	NULL	NULL
40767	32469	TS	NULL	NULL
40768	32470	BTNW2	NULL	NULL
40769	32471	IM.EWP8	NULL	NULL
40770	32472	SCHMOLLER	NULL	NULL
40771	32473	CHETHAM	NULL	NULL
40772	32474	HOWE	NULL	NULL
40773	32475	SHEPHERD	NULL	NULL
40774	32475	RGHFT	NULL	NULL
40775	32476	GOULDEN	NULL	NULL
40776	32477	BTNW3	NULL	NULL
40777	32478	BTNW2	NULL	NULL
40778	32479	BTNW2	NULL	NULL
40779	32480	BTNW2	NULL	NULL
40780	32481	ESTC	NULL	NULL
40781	32482	ESTC	NULL	NULL
40782	32483	ESTC	NULL	NULL
40783	32484	KNOTT	NULL	NULL
40784	32485	PIGOT	39	NULL
40785	32486	BL/PB	NULL	NULL
40786	32487	CENSUS	1851	NULL
40787	32488	Beales	NULL	NULL
40788	32489	RAMSPROV	NULL	NULL
40789	32490	MAXTED	NULL	NULL
40790	32491	MAXTED	NULL	NULL
40791	32492	POTTS	NULL	NULL
40792	32492	RAMSPROV	NULL	NULL
40793	32493	HOWE	NULL	NULL
40794	32494	BL/APP	NULL	NULL
40795	32495	POTTS	NULL	NULL
40796	32496	POTTS	NULL	NULL
40797	32496	RAMSPROV	NULL	NULL
40798	32497	ESTC	NULL	NULL
40799	32498	KNOTT	NULL	NULL
40800	32499	JBM	1.437	NULL
40801	32500	IM.EWP7	NULL	NULL
40802	32501	IM.EWP7	NULL	NULL
40803	32502	IM.EWP7	NULL	NULL
40804	32503	ESTC	NULL	NULL
40805	32504	IM.EWP7	NULL	NULL
40806	32505	PARSONS	NULL	NULL
40807	32506	PIGOT	39	NULL
40808	32507	IM.EWP7	NULL	NULL
40809	32508	IM.EWP7	NULL	NULL
40810	32509	IM.EWP7	NULL	NULL
40811	32510	PLOMER1	NULL	NULL
40812	32511	KAM	NULL	NULL
40813	32512	RAMSPROV	NULL	NULL
40814	32512	BHSUS11	NULL	NULL
40815	32512	PIGOT	42	NULL
40816	32513	TODD	NULL	NULL
40817	32514	TODD	NULL	NULL
40818	32515	RCSUR	NULL	NULL
40819	32516	RAMSDEN	NULL	NULL
40820	32517	GOULDEN	NULL	NULL
40821	32518	KNOTT	NULL	NULL
40822	32519	KNOTT	NULL	NULL
40823	32519	GOULDEN	NULL	NULL
40824	32520	KNOTT	NULL	NULL
40825	32521	SHORTER	NULL	NULL
40826	32522	RAMSDEN	NULL	NULL
40827	32523	SHORTER	NULL	NULL
40828	32524	KASSLER	NULL	NULL
40829	32525	SHORTER	NULL	NULL
40830	32526	BROWN	NULL	NULL
40831	32526	PIGOT	39	NULL
40832	32527	PLOMER2	NULL	NULL
40833	32527	STC	NULL	NULL
40834	32528	BHSUS31	NULL	NULL
40835	32529	IM.EWP8	NULL	NULL
40836	32530	IM.EWP8	NULL	NULL
40837	32531	BL/APP	NULL	NULL
40838	32532	MYERSMS	NULL	NULL
40839	32533	IM.EWP7	NULL	NULL
40840	32534	IM.EWP7	NULL	NULL
40841	32535	IM.EWP7	NULL	NULL
40842	32536	SHORTER	NULL	NULL
40843	32537	ER	NULL	NULL
40844	32538	SCHMOLLER	NULL	NULL
40845	32538	MISC	NULL	NULL
40846	32539	BHSUS12	NULL	NULL
40847	32540	ESTC	NULL	NULL
40848	32541	SHORTER	NULL	NULL
40849	32542	BL/Int	NULL	NULL
40850	32542	SHORTER	NULL	NULL
40851	32543	BL/TD	NULL	NULL
40852	32544	BL/PP	NULL	NULL
40853	32545	BL/PP	NULL	NULL
40854	32546	SHORTER	NULL	NULL
40855	32547	RCSUR	NULL	NULL
40856	32548	SHORTER	NULL	NULL
40857	32549	HOWE	NULL	NULL
40858	32549	RAMSDEN	NULL	NULL
40859	32549	MAXTED	NULL	NULL
40860	32550	IRI	63/173	NULL
40861	32551	ER	NULL	NULL
40862	32551	HFRJ	NULL	NULL
40863	32551	HFRJ	3156	NULL
40864	32552	BHSUS31	NULL	NULL
40865	32552	PIGOT	39	NULL
40866	32553	HFRJ	3156	NULL
40867	32555	BL/APP	NULL	NULL
40868	32556	HOWE	NULL	NULL
40869	32556	RAMSDEN	NULL	NULL
40870	32557	MAXTED	NULL	NULL
40871	32558	ER	NULL	NULL
40872	32559	HOWE	NULL	NULL
40873	32560	HOLDEN05	NULL	NULL
40874	32561	BBS6	NULL	NULL
40875	32562	ESTC	NULL	NULL
40876	32563	BL/APP	NULL	NULL
40877	32564	MAXTED	NULL	NULL
40878	32565	RAMSDEN	NULL	NULL
40879	32566	BL/PB	NULL	NULL
40880	32567	BL/APP	NULL	NULL
40881	32568	ESTC	NULL	NULL
40882	32569	BTNW1	NULL	NULL
40883	32570	MAXTED	NULL	NULL
40884	32571	MYERSMS	NULL	NULL
40885	32572	PM.B6	NULL	NULL
40886	32574	TSDER	NULL	NULL
40887	32575	PM2	NULL	NULL
40888	32576	HANKS	NULL	NULL
40889	32577	JAL/INDXLIB	60	NULL
40890	32578	ESTC	NULL	NULL
40891	32578	PLOMER4	NULL	NULL
40892	32579	ESTC	NULL	NULL
40893	32579	PLOMER4	NULL	NULL
40894	32580	BHSUS31	NULL	NULL
40895	32581	SHORTER	NULL	NULL
40896	32582	SHORTER	NULL	NULL
40897	32583	SHORTER	NULL	NULL
40898	32584	SHORTER	NULL	NULL
40899	32585	ESTC	NULL	NULL
40900	32586	PLOMER2	NULL	NULL
40901	32587	ESTC	NULL	NULL
40902	32587	BHSUS42	NULL	NULL
40903	32588	TWYMAN	NULL	NULL
40904	32589	BTNW3	NULL	NULL
40905	32589	SHORTER	NULL	NULL
40906	32590	MCKAY	NULL	NULL
40907	32591	BL/PB	NULL	NULL
40908	32592	MAXTED	NULL	NULL
40909	32592	BBMAN	NULL	NULL
40910	32592	HOLDEN02	NULL	NULL
40911	32593	HOLDEN02	NULL	NULL
40912	32594	PIGOT	39	NULL
40913	32595	PM2*	NULL	NULL
40914	32595	BBS7	NULL	NULL
40915	32596	GOULDEN	NULL	NULL
40916	32597	MAXTED	NULL	NULL
40917	32598	PM2*	NULL	NULL
40918	32598	BBS6	NULL	NULL
40919	32599	PM2*	NULL	NULL
40920	32600	PLOMER3	NULL	NULL
40921	32601	PM2*	NULL	NULL
40922	32602	ESTC	NULL	NULL
40923	32603	PLOMER2	NULL	NULL
40924	32604	CHETHAM	NULL	NULL
40925	32605	PM2*	NULL	NULL
40926	32606	ESTC	NULL	NULL
40927	32606	FOXON	NULL	NULL
40928	32607	PLOMER3	NULL	NULL
40929	32607	ESTC	NULL	NULL
40930	32608	BBS6	NULL	NULL
40931	32609	BBS6	NULL	NULL
40932	32610	TWYMAN	NULL	NULL
40933	32611	BL/APP	NULL	NULL
40934	32612	HOWE	NULL	NULL
40935	32612	BL/APP	NULL	NULL
40936	32613	BHSUS17	NULL	NULL
40937	32614	BHSUS41	NULL	NULL
40938	32615	MAXTED	NULL	NULL
40939	32616	ESTC	NULL	NULL
40940	32617	MAXTED	NULL	NULL
40941	32618	MAXTED	NULL	NULL
40942	32620	RGSUS	NULL	NULL
40943	32620	BHSUS12	NULL	NULL
40944	32621	BHSUS13	NULL	NULL
40945	32621	PIcat	NULL	NULL
40946	32623	ST/2	1115	NULL
40947	32624	MAXTED	NULL	NULL
40948	32625	MAXTED	NULL	NULL
40949	32625	BBMAN	NULL	NULL
40950	32626	MAXTED	NULL	NULL
40951	32626	HOLDEN05	NULL	NULL
40952	32627	PIGOT	39	NULL
40953	32628	MAXTED	NULL	NULL
40954	32629	ESTC	NULL	NULL
40955	32630	BTNW2	NULL	NULL
40956	32631	PIGOT	39	NULL
40957	32632	IM.EWP8	NULL	NULL
40958	32633	TS	NULL	NULL
40959	32634	RAMSPROV	NULL	NULL
40960	32635	PIGOT	28	NULL
40961	32636	BBS7	NULL	NULL
40962	32636	BHSUS11	NULL	NULL
40963	32637	BL/PB	NULL	NULL
40964	32638	RAMSPROV	NULL	NULL
40965	32638	PIcat	NULL	NULL
40966	32638	PIGOT	37	NULL
40967	32638	BL/WS	NULL	NULL
40968	32639	PARSONS	NULL	NULL
40969	32640	BL/PB	NULL	NULL
40970	32641	JAL/BC	NULL	NULL
40971	32642	BL/Cen	NULL	NULL
40972	32643	BL/PB	NULL	NULL
40973	32644	TS	NULL	NULL
40974	32645	MYERSMS	NULL	NULL
40975	32646	BTNW2	NULL	NULL
40976	32647	HUNT	NULL	NULL
40977	32647	WALLIS	NULL	NULL
40978	32647	KASSLER	NULL	NULL
40979	32647	O&B	NULL	NULL
40980	32648	MAXTED	NULL	NULL
40981	32649	IM.EWP7	NULL	NULL
40982	32650	CP	NULL	NULL
40983	32651	HUNT	NULL	NULL
40984	32651	WALLIS	NULL	NULL
40985	32651	IM.EWP8	NULL	NULL
40986	32652	HUNT	NULL	NULL
40987	32652	WALLIS	NULL	NULL
40988	32654	PLOMER2	NULL	NULL
40989	32654	STC	NULL	NULL
40990	32654	BHSUS42	NULL	NULL
40991	32655	PIGOT	35/40	NULL
40992	32655	COOK42	NULL	NULL
40993	3117	PIGOT	39	NULL
40994	32655	SLATER47	NULL	NULL
40995	32656	MAXTED	NULL	NULL
40996	32657	SPEAIGHT	NULL	NULL
40997	32658	PIGOT	39	NULL
40998	32659	LONSTAT	NULL	NULL
40999	32660	PIGOT	39	NULL
41000	32661	JAL/INDXLIB	58	NULL
41001	32662	ESTC	NULL	NULL
41002	32663	MISC	NULL	NULL
41003	32664	KAM	NULL	NULL
41004	32665	PIGOT	39	NULL
41005	32666	KAM	NULL	NULL
41006	32667	BTNW2	NULL	NULL
41007	32668	TODD	NULL	NULL
41008	32669	LONSTAT	NULL	NULL
41009	32670	BTNW2	NULL	NULL
41010	32671	KASSLER	NULL	NULL
41011	32672	BTNW2	NULL	NULL
41012	32673	PM.B6	NULL	NULL
41013	32674	RAMSPROV	NULL	NULL
41014	32675	ESTC	NULL	NULL
41015	32676	JAL/INDXLIB	98	NULL
41016	32677	SHORTER	NULL	NULL
41017	32678	ESTC	NULL	NULL
41018	32678	IM.EWP7	NULL	NULL
41019	32679	IM.EWP7	NULL	NULL
41020	32680	IM.EWP7	NULL	NULL
41021	32681	IM.EWP7	NULL	NULL
41022	32682	HOWE	NULL	NULL
41023	32682	MAXTED	NULL	NULL
41024	32683	PIGOT	42	NULL
41025	32684	MAXTED	NULL	NULL
41026	32685	TS	NULL	NULL
41027	32686	SHORTER	NULL	NULL
41028	32687	MAXTED	NULL	NULL
41029	32688	MAXTED	NULL	NULL
41030	32688	HOLDEN05	NULL	NULL
41031	32689	MAXTED	NULL	NULL
41032	32690	HOWE	NULL	NULL
41033	32690	MAXTED	NULL	NULL
41034	32691	DK.Ess	NULL	NULL
41035	32692	TODD	NULL	NULL
41036	32693	RCSUR	NULL	NULL
41037	32695	MYERSMS	NULL	NULL
41038	32696	PIGOT	39	NULL
41039	32697	TODD	NULL	NULL
41040	32697	PIGOT	39	NULL
41041	32698	ESTC	NULL	NULL
41042	32699	TODD	NULL	NULL
41043	32700	WALLIS	NULL	NULL
41044	32702	JAL	NULL	NULL
41045	32703	GENT	NULL	NULL
41046	32704	HUNT	NULL	NULL
41047	32705	BTNW3	NULL	NULL
41048	32707	MAXTED	NULL	NULL
41049	32708	SHORTER	NULL	NULL
41050	32709	WALLIS	NULL	NULL
41051	32709	SHORTER	NULL	NULL
41052	32710	BTNW2	NULL	NULL
41053	32711	SCHMOLLER	NULL	NULL
41054	32712	SCHMOLLER	NULL	NULL
41055	32713	PM.B5	NULL	NULL
41056	32714	PIGOT	37	NULL
41057	32715	MAXTED	NULL	NULL
41058	32716	MAXTED	NULL	NULL
41059	32717	MAXTED	NULL	NULL
41060	32718	ER	NULL	NULL
41061	32719	MAXTED	NULL	NULL
41062	32720	JAL/INDXLIB	89	NULL
41063	32721	TS	NULL	NULL
41064	32722	BL/Cen	NULL	NULL
41065	32723	BL/RLY	NULL	NULL
41066	32724	HOWE	NULL	NULL
41067	32725	ESTC	NULL	NULL
41068	32726	SHORTER	NULL	NULL
41069	32728	TODD	NULL	NULL
41070	32730	HOWE	NULL	NULL
41071	32730	BELL	NULL	NULL
41072	32731	HOWE	NULL	NULL
41073	32731	PLOMER2	NULL	NULL
41074	32732	HOWE	NULL	NULL
41075	32733	PLOMER2	NULL	NULL
41076	32735	IM.EWP7	NULL	NULL
41077	32736	BL/TD	NULL	NULL
41078	32737	ESTC	NULL	NULL
41079	32737	PIcat	NULL	NULL
41080	32738	BL/TD	NULL	NULL
41081	32739	SHORTER	NULL	NULL
41082	32740	IM.EWP7	NULL	NULL
41083	32741	MAXTED	NULL	NULL
41084	32742	MAXTED	NULL	NULL
41085	32743	MAXTED	NULL	NULL
41086	32744	SHORTER	NULL	NULL
41087	32745	BL/TD	NULL	NULL
41088	32746	BHSUS11	NULL	NULL
41089	32747	BL/APP	NULL	NULL
41090	32748	BL/APP	NULL	NULL
41091	32749	KAM	NULL	NULL
41092	32750	DCHAM	NULL	NULL
41093	32750	BHSUS11	NULL	NULL
41094	32751	BL/APP	NULL	NULL
41095	32752	PLOMER1	NULL	NULL
41096	32752	STC	NULL	NULL
41097	32752	BELL	NULL	NULL
41098	32753	PLOMER1	NULL	NULL
41099	32753	STC	NULL	NULL
41100	32754	IM.EWP8	NULL	NULL
41101	32755	PIGOT	30	NULL
41102	32756	PLOMER3	NULL	NULL
41103	32758	IM.EWP7	NULL	NULL
41104	32759	IM.EWP7	NULL	NULL
41105	32760	IM.EWP7	NULL	NULL
41106	32761	IM.EWP7	NULL	NULL
41107	32762	LONSTAT	NULL	NULL
41108	32763	RAMSDEN	NULL	NULL
41109	32764	HUNT	NULL	NULL
41110	32764	WALLIS	NULL	NULL
41111	32764	IRI	63/75	NULL
41112	32765	BTNW1	NULL	NULL
41113	32766	KNOTT	NULL	NULL
41114	32766	GOULDEN	NULL	NULL
41115	32766	TODD	NULL	NULL
41116	32767	ESTC	NULL	NULL
41117	32768	MAXTED	NULL	NULL
41118	32769	MAXTED	NULL	NULL
41119	32769	HFRJ	1652	NULL
41120	32770	PM2	NULL	NULL
41121	32770	ESTC	NULL	NULL
41122	32770	WORJ	NULL	NULL
41123	32771	JBM	5.110	NULL
41124	32771	BBS5	NULL	NULL
41125	32771	PIcat	NULL	NULL
41126	32772	PM2*	NULL	NULL
41127	32772	PIcat	NULL	NULL
41128	32773	PM2*	NULL	NULL
41129	32773	ESTC	NULL	NULL
41130	32773	BBS3	NULL	NULL
41131	32774	JSE	NULL	NULL
41132	32775	BL/APP	NULL	NULL
41133	32776	BL/TD	NULL	NULL
41134	32777	BTNW2	NULL	NULL
41135	32778	BTNW3	NULL	NULL
41136	32778	HFRJ	1995	NULL
41137	32779	BTNW3	NULL	NULL
41138	32780	BBS5	NULL	NULL
41139	32780	HANKS	NULL	NULL
41140	32781	ESTC	NULL	NULL
41141	32782	ESTC	NULL	NULL
41142	32784	MYERSMS	NULL	NULL
41143	32785	MYERSMS	NULL	NULL
41144	32786	RCSUR	NULL	NULL
41145	32788	MYERSMS	NULL	NULL
41146	32789	BBS7	NULL	NULL
41147	32790	HYETTBAZ	NULL	NULL
41148	32791	MYERSMS	NULL	NULL
41149	32792	BBS5	NULL	NULL
41150	32792	HANKS	NULL	NULL
41151	32793	MYERSMS	NULL	NULL
41152	32794	WORJ	2441	NULL
41153	32795	MYERSMS	NULL	NULL
41154	32796	BL/SR	NULL	NULL
41155	32797	HYETTBAZ	NULL	NULL
41156	32798	HYETTBAZ	NULL	NULL
41157	32799	BL/APP	NULL	NULL
41158	32800	TODD	NULL	NULL
41159	32800	MAXTED	NULL	NULL
41160	32800	HOLDEN05	NULL	NULL
41161	32801	MAXTED	NULL	NULL
41162	32801	HOLDEN05	NULL	NULL
41163	32802	TODD	NULL	NULL
41164	32803	TODD	NULL	NULL
41165	32803	BROWN	NULL	NULL
41166	32804	MAXTED	NULL	NULL
41167	32805	TS	NULL	NULL
41168	32805	PARSONS	NULL	NULL
41169	32806	JAL/TH	10	NULL
41170	32807	BAINES	NULL	NULL
41171	32808	JSE	NULL	NULL
41172	32809	SHORTER	NULL	NULL
41173	32810	JSEPR	NULL	NULL
41174	32811	RAMSPROV	NULL	NULL
41175	32813	PM4	NULL	NULL
41176	32814	GOULDEN	NULL	NULL
41177	32815	RAMSDEN	NULL	NULL
41178	32816	RAMSDEN	NULL	NULL
41179	32817	IM.EWP8	NULL	NULL
41180	32818	BTNW3	NULL	NULL
41181	32820	BL/APP	NULL	NULL
41182	32821	BL/APP	NULL	NULL
41183	32822	WALLIS	NULL	NULL
41184	32823	BTNW2	NULL	NULL
41185	32824	HUNT	NULL	NULL
41186	32825	MCKAY	NULL	NULL
41187	32826	MAXTED	NULL	NULL
41188	32827	ESTC	NULL	NULL
41189	32827	PLOMER4	NULL	NULL
41190	32827	MAXTED	NULL	NULL
41191	32827	KASSLER	NULL	NULL
41192	32828	PIGOT	39	NULL
41193	32829	MYERSMS	NULL	NULL
41194	32830	WALLIS	NULL	NULL
41195	32831	BHSUS31	NULL	NULL
41196	32832	PIGOT	39	NULL
41197	32808	CENSUS	NULL	NULL
41198	32833	KAM	NULL	NULL
41199	32834	ESTC	NULL	NULL
41200	32835	PM.B7	NULL	NULL
41201	32836	HOLDEN02	NULL	NULL
41202	32837	ER	NULL	NULL
41203	32838	PIGOT	26	NULL
41204	32839	TODD	NULL	NULL
41205	32839	PIGOT	39	NULL
41206	32840	TODD	NULL	NULL
41207	32841	IBsk	NULL	NULL
41208	32842	HOLDEN02	NULL	NULL
41209	32843	HUNT	NULL	NULL
41210	32843	WALLIS	NULL	NULL
41211	32843	O&B	NULL	NULL
41212	32844	PIGOT	28	NULL
41213	32846	BHSUS11	NULL	NULL
41214	32847	MCKAY	NULL	NULL
41215	32848	TODD	NULL	NULL
41216	32849	MAXTED	NULL	NULL
41217	32849	HFRJ	1773	NULL
41218	32850	MYERSMS	NULL	NULL
41219	32851	HUNT	NULL	NULL
41220	32851	WALLIS	NULL	NULL
41221	32852	PM.B7	NULL	NULL
41222	32853	GOULDEN	NULL	NULL
41223	32853	PLOMER4	NULL	NULL
41224	32854	HUNT	NULL	NULL
41225	32855	HUNT	NULL	NULL
41226	32855	ESTC	NULL	NULL
41227	32856	BTNW2	NULL	NULL
41228	32857	TS	NULL	NULL
41229	32858	JAL/INDXLIB	69	NULL
41230	32859	KNOTT	NULL	NULL
41231	32859	GOULDEN	NULL	NULL
41232	32859	RAMSPROV	NULL	NULL
41233	32860	BAINES	NULL	NULL
41234	32861	TODD	NULL	NULL
41235	32867	BL/APP	NULL	NULL
41236	32868	ESTC	NULL	NULL
41237	32869	BBS6	NULL	NULL
41238	32870	ESTC	NULL	NULL
41239	32870	MAXTED	NULL	NULL
41240	32870	BL/APP	NULL	NULL
41241	32871	BL/APP	NULL	NULL
41242	32872	HFRJ	3164	NULL
41243	32873	BL/PB	NULL	NULL
41244	32874	PIGOT	26	NULL
41245	32875	DK.Ess	NULL	NULL
41246	32876	HFRJ	5686	NULL
41247	32877	MAXTED	NULL	NULL
41248	32878	MAXTED	NULL	NULL
41249	32880	ESTC	NULL	NULL
41250	32881	TODD	NULL	NULL
41251	32882	SHORTER	NULL	NULL
41252	32883	POTTS	NULL	NULL
41253	32883	ESTC	NULL	NULL
41254	32884	POTTS	NULL	NULL
41255	32885	POTTS	NULL	NULL
41256	32845	HUNT	NULL	NULL
41257	32886	JAL/INDXLIB	86	NULL
41258	32887	TYACKE	NULL	NULL
41259	32888	TODD	NULL	NULL
41260	32889	HOLDEN05	NULL	NULL
41261	32890	MAXTED	NULL	NULL
41262	32891	HOLDEN05	NULL	NULL
41263	32892	ESTC	NULL	NULL
41264	32893	HOWE	NULL	NULL
41265	32893	RAMSDEN	NULL	NULL
41266	32893	MAXTED	NULL	NULL
41267	32893	PIGOT	39	NULL
41268	32894	BROWN	NULL	NULL
41269	32894	RAMSDEN	NULL	NULL
41270	32895	PIGOT	39	NULL
41271	32896	RAMSDEN	NULL	NULL
41272	32896	BROWN	NULL	NULL
41273	32896	PIGOT	39	NULL
41274	32897	RAMSDEN	NULL	NULL
41275	32898	RAMSDEN	NULL	NULL
41276	32899	KAM	NULL	NULL
41277	32900	BL/Cen	NULL	NULL
41278	32901	RAMSDEN	NULL	NULL
41279	32902	ESTC	NULL	NULL
41280	32902	FOXON	NULL	NULL
41281	32902	PLOMER4	NULL	NULL
41282	32902	BL/APP	NULL	NULL
41283	32903	PLOMER4	NULL	NULL
41284	32903	MAXTED	NULL	NULL
41285	32904	JAL/INDXLIB	86	NULL
41286	32905	MAXTED	NULL	NULL
41287	32906	ESTC	NULL	NULL
41288	32907	ER	NULL	NULL
41289	32908	PLOMER4	NULL	NULL
41290	32909	BL/TD	NULL	NULL
41291	32910	BL/Cen	NULL	NULL
41292	32911	MAXTED	NULL	NULL
41293	32912	BBS6	NULL	NULL
41294	32913	ESTC	NULL	NULL
41295	32914	TODD	NULL	NULL
41296	32915	BBS7	NULL	NULL
41297	32916	PM2*	NULL	NULL
41298	32917	JAY	NULL	NULL
41299	32918	HOWE	NULL	NULL
41300	32919	RAMSPROV	NULL	NULL
41301	32920	PIGOT	41	NULL
41302	32921	TYACKE	NULL	NULL
41303	32921	ESTC	NULL	NULL
41304	32921	PLOMER3	NULL	NULL
41305	32921	FOXON	NULL	NULL
41306	32921	CP	NULL	NULL
41307	32922	ESTC	NULL	NULL
41308	32923	PLOMER1	NULL	NULL
41309	32923	STC	NULL	NULL
41310	32924	MISC	NULL	NULL
41311	32925	IBm	NULL	NULL
41312	32926	BTNW2	NULL	NULL
41313	32927	BTNW2	NULL	NULL
41314	32928	MYERSMS	NULL	NULL
41315	32929	IM.EWP7	NULL	NULL
41316	32930	PM2	NULL	NULL
41317	32930	BBS6	NULL	NULL
41318	32931	HUNT	NULL	NULL
41319	32931	WALLIS	NULL	NULL
41320	32932	WALLIS	NULL	NULL
41321	32933	BL/PR	NULL	NULL
41322	32934	JAL/TH	10	NULL
41323	32935	BL/Int	NULL	NULL
41324	32936	BL/Int	NULL	NULL
41325	32936	PIGOT	37	NULL
41326	32937	BL/Int	NULL	NULL
41327	32938	BL/PB	NULL	NULL
41328	32939	MISC	NULL	NULL
41329	32940	PLOMER3	NULL	NULL
41330	32940	ESTC	NULL	NULL
41331	32940	KASSLER	NULL	NULL
41332	32940	BHSUS31	NULL	NULL
41333	32941	BL/APP	NULL	NULL
41334	32942	ESTC	NULL	NULL
41335	32942	MAXTED	NULL	NULL
41336	32943	BL/Cen	NULL	NULL
41337	32944	BL/PR	NULL	NULL
41338	32945	BL/Cen	NULL	NULL
41339	32946	BL/TD	NULL	NULL
41340	32947	BTNW3	NULL	NULL
41341	32948	PIcat	NULL	NULL
41342	32949	BTNW2	NULL	NULL
41343	32950	BL/TD	NULL	NULL
41344	32951	TS	NULL	NULL
41345	32952	PIGOT	39	NULL
41346	32953	COPSEY	NULL	NULL
41347	32954	ESTC	NULL	NULL
41348	32956	ER	NULL	NULL
41349	32957	BHSUS31	NULL	NULL
41350	32959	EVANS	NULL	NULL
41351	32960	COPSEY	NULL	NULL
41352	32961	COPSEY	NULL	NULL
41353	32962	HOLDEN05	NULL	NULL
41354	32963	PIGOT	39	NULL
41355	32964	HOLDEN02	NULL	NULL
41356	32965	ESTC	NULL	NULL
41357	32966	MAXTED	NULL	NULL
41358	32967	BL/PB	NULL	NULL
41359	32968	BL/PB	NULL	NULL
41360	32969	TODD	NULL	NULL
41361	32969	RGMID	NULL	NULL
41362	32970	BTNW3	NULL	NULL
41363	32971	ER	NULL	NULL
41364	32972	IM.EWP7	NULL	NULL
41365	32973	PIGOT	37	NULL
41366	32974	DOR-CRO	NULL	NULL
41367	32974	PIcat	NULL	NULL
41368	32975	HOWE	NULL	NULL
41369	32976	MAXTED	NULL	NULL
41370	32976	HFRJ	1476	NULL
41371	32977	BL/PB	NULL	NULL
41372	32978	BL/PB	NULL	NULL
41373	32979	KNOTT	NULL	NULL
41374	32979	GOULDEN	NULL	NULL
41375	32980	DK.Ess	NULL	NULL
41376	32981	PIGOT	26	NULL
41377	32982	PLOMER1	NULL	NULL
41378	32982	STC	NULL	NULL
41379	32983	JAL/QUA	NULL	NULL
41380	32984	MISC	NULL	NULL
41381	32985	PIGOT	30	NULL
41382	32986	RAMSDEN	NULL	NULL
41383	32987	ER	NULL	NULL
41384	32988	ESTC	NULL	NULL
41385	32988	MAXTED	NULL	NULL
41386	32989	SHORTER	NULL	NULL
41387	32990	TODD	NULL	NULL
41388	32991	TWYMAN	NULL	NULL
41389	32991	TODD	NULL	NULL
